,name,read_count,percentage
130,[Clostridium] algidixylanolyticum,15,0.015562749003984064
131,[Clostridium] citroniae,15,0.015562749003984064
132,Blautia faecis,14,0.01452523240371846
133,Thalassospira povalilytica,14,0.01452523240371846
134,Mycoplasma yeatsii,14,0.01452523240371846
135,Mycoplasma cottewii,14,0.01452523240371846
136,Bartonella elizabethae,14,0.01452523240371846
137,Peptococcus niger,14,0.01452523240371846
138,Bacteroides salyersiae,14,0.01452523240371846
139,Blautia coccoides,14,0.01452523240371846
140,Thalassospira indica,13,0.013487715803452854
141,Novispirillum itersonii,13,0.013487715803452854
142,Christensenella timonensis,13,0.013487715803452854
143,Bacteroides faecichinchillae,12,0.01245019920318725
144,Blautia schinkii,12,0.01245019920318725
145,Parabacteroides johnsonii,12,0.01245019920318725
146,Bacteroides sartorii,12,0.01245019920318725
147,Parabacteroides gordonii,12,0.01245019920318725
148,Sutterella parvirubra,12,0.01245019920318725
149,Hungateiclostridium thermocellum,12,0.01245019920318725
150,Clostridium oceanicum,12,0.01245019920318725
151,Thalassospira alkalitolerans,11,0.011412682602921645
152,Bartonella koehlerae,11,0.011412682602921645
153,Fusobacterium varium,11,0.011412682602921645
154,Blautia wexlerae,11,0.011412682602921645
155,Prevotella melaninogenica,11,0.011412682602921645
156,Prevotella veroralis,10,0.010375166002656042
157,Spiroplasma velocicrescens,10,0.010375166002656042
158,Clostridium estertheticum,10,0.010375166002656042
159,Escherichia marmotae,10,0.010375166002656042
160,Bacteroides oleiciplenus,10,0.010375166002656042
161,Faecalibacterium prausnitzii,10,0.010375166002656042
162,Herbaspirillum seropedicae,9,0.009337649402390439
163,[Clostridium] methoxybenzovorans,9,0.009337649402390439
164,[Clostridium] saccharogumia,9,0.009337649402390439
165,Bartonella doshiae,9,0.009337649402390439
166,Thalassospira profundimaris,8,0.008300132802124834
167,[Clostridium] fimetarium,8,0.008300132802124834
168,[Clostridium] aldenense,8,0.008300132802124834
169,Mesorhizobium amorphae,8,0.008300132802124834
170,Ruminococcus callidus,8,0.008300132802124834
171,Alistipes timonensis,8,0.008300132802124834
172,Blautia stercoris,8,0.008300132802124834
173,Escherichia albertii,8,0.008300132802124834
174,Fusobacterium necrophorum,7,0.00726261620185923
175,Prevotella oulorum,7,0.00726261620185923
176,Ruminiclostridium papyrosolvens,7,0.00726261620185923
177,Megasphaera paucivorans,7,0.00726261620185923
178,Spiroplasma diminutum,7,0.00726261620185923
179,Desulfovibrio simplex,7,0.00726261620185923
180,Clostridium tepidum,7,0.00726261620185923
181,Blautia hansenii,7,0.00726261620185923
182,Fusobacterium canifelinum,6,0.006225099601593625
183,Megamonas hypermegale,6,0.006225099601593625
184,Clostridium chauvoei,6,0.006225099601593625
185,Nocardioides islandensis,6,0.006225099601593625
186,Dialister invisus,6,0.006225099601593625
187,Thalassospira xianhensis,6,0.006225099601593625
188,Eubacterium uniforme,6,0.006225099601593625
189,Fusobacterium nucleatum,6,0.006225099601593625
190,Spiroplasma clarkii,5,0.005187583001328021
191,Paenibacillus sputi,5,0.005187583001328021
192,Bacteroides fragilis,5,0.005187583001328021
193,Mesorhizobium chacoense,5,0.005187583001328021
194,Bacteroides rodentium,5,0.005187583001328021
195,Bartonella bacilliformis,5,0.005187583001328021
196,Bacteroides acidifaciens,5,0.005187583001328021
197,Fusobacterium periodonticum,5,0.005187583001328021
198,Paenibacillus alkaliterrae,5,0.005187583001328021
199,Streptococcus vestibularis,5,0.005187583001328021
200,Eubacterium oxidoreducens,5,0.005187583001328021
201,Desulfovibrio intestinalis,5,0.005187583001328021
202,Fusobacterium gastrosuis,5,0.005187583001328021
203,Caenispirillum bisanense,5,0.005187583001328021
204,Bacteroides mediterraneensis,5,0.005187583001328021
205,Caldicoprobacter algeriensis,5,0.005187583001328021
206,Bartonella queenslandensis,5,0.005187583001328021
207,[Clostridium] cocleatum,5,0.005187583001328021
208,Bartonella clarridgeiae,4,0.004150066401062417
209,Spiroplasma tabanidicola,4,0.004150066401062417
210,Bacteroides coprocola,4,0.004150066401062417
211,Dialister micraerophilus,4,0.004150066401062417
212,Paenibacillus sabinae,4,0.004150066401062417
213,Thalassospira australica,4,0.004150066401062417
214,Blautia hydrogenotrophica,4,0.004150066401062417
215,Bacteroides gallinarum,4,0.004150066401062417
216,Asticcacaulis solisilvae,4,0.004150066401062417
217,Collinsella aerofaciens,4,0.004150066401062417
218,Rhizobium subbaraonis,4,0.004150066401062417
219,Prevotella jejuni,4,0.004150066401062417
220,Leptothrix discophora,4,0.004150066401062417
221,Butyricicoccus pullicaecorum,4,0.004150066401062417
222,Clostridium oryzae,4,0.004150066401062417
223,Paenibacillus algorifonticola,4,0.004150066401062417
224,Sutterella timonensis,4,0.004150066401062417
225,Ruminiclostridium sufflavum,4,0.004150066401062417
226,Blautia marasmi,4,0.004150066401062417
227,Shinella fusca,4,0.004150066401062417
228,Prevotella pleuritidis,3,0.0031125498007968126
229,Streptococcus parasanguinis,3,0.0031125498007968126
230,Clostridium tepidiprofundi,3,0.0031125498007968126
231,Erysipelothrix larvae,3,0.0031125498007968126
232,Spiroplasma lineolae,3,0.0031125498007968126
233,Spiroplasma culicicola,3,0.0031125498007968126
234,Ruminococcus flavefaciens,3,0.0031125498007968126
235,Eubacterium ruminantium,3,0.0031125498007968126
236,Butyrivibrio proteoclasticus,3,0.0031125498007968126
237,Spiroplasma montanense,3,0.0031125498007968126
238,Klebsiella pneumoniae,3,0.0031125498007968126
239,Clostridium vulturis,3,0.0031125498007968126
240,Clostridium argentinense,3,0.0031125498007968126
241,Bartonella florencae,3,0.0031125498007968126
242,Noviherbaspirillum canariense,3,0.0031125498007968126
243,Hungateiclostridium aldrichii,3,0.0031125498007968126
244,Gilliamella apicola,3,0.0031125498007968126
245,Spiroplasma alleghenense,3,0.0031125498007968126
246,Clostridium ljungdahlii,3,0.0031125498007968126
247,Peptoniphilus lacydonensis,3,0.0031125498007968126
248,Parvimonas micra,3,0.0031125498007968126
249,Megasphaera sueciensis,3,0.0031125498007968126
250,Acholeplasma vituli,3,0.0031125498007968126
251,Phenylobacterium hankyongense,3,0.0031125498007968126
252,Anaerofilum agile,3,0.0031125498007968126
253,Thalassospira lucentensis,3,0.0031125498007968126
254,Kiloniella litopenaei,3,0.0031125498007968126
255,Hungateiclostridium saccincola,3,0.0031125498007968126
256,Bartonella phoceensis,3,0.0031125498007968126
257,Insolitispirillum peregrinum,3,0.0031125498007968126
258,Clostridium lundense,2,0.0020750332005312084
259,Citrobacter koseri,2,0.0020750332005312084
260,Parasutterella excrementihominis,2,0.0020750332005312084
261,Sporobacter termitidis,2,0.0020750332005312084
262,Pelotomaculum isophthalicicum,2,0.0020750332005312084
263,Mesorhizobium loti,2,0.0020750332005312084
264,Mesorhizobium tianshanense,2,0.0020750332005312084
265,Prevotella histicola,2,0.0020750332005312084
266,Phyllobacterium bourgognense,2,0.0020750332005312084
267,Caldicellulosiruptor kristjanssonii,2,0.0020750332005312084
268,Bacteroides barnesiae,2,0.0020750332005312084
269,Spiroplasma cantharicola,2,0.0020750332005312084
270,Pigmentiphaga litoralis,2,0.0020750332005312084
271,Nonlabens sediminis,2,0.0020750332005312084
272,Lactobacillus rhamnosus,2,0.0020750332005312084
273,Exiguobacterium acetylicum,2,0.0020750332005312084
274,Porphyromonas circumdentaria,2,0.0020750332005312084
275,Shimwellia blattae,2,0.0020750332005312084
276,Bacteroides graminisolvens,2,0.0020750332005312084
277,Dialister propionicifaciens,2,0.0020750332005312084
278,Phenylobacterium composti,2,0.0020750332005312084
279,[Clostridium] scindens,2,0.0020750332005312084
280,Exiguobacterium undae,2,0.0020750332005312084
281,Paenibacillus wulumuqiensis,2,0.0020750332005312084
282,Lactobacillus paracasei,2,0.0020750332005312084
283,Lactobacillus reuteri,2,0.0020750332005312084
284,[Eubacterium] minutum,2,0.0020750332005312084
285,Bartonella schoenbuchensis,2,0.0020750332005312084
286,Paenibacillus chartarius,2,0.0020750332005312084
287,Kordiimonas lipolytica,2,0.0020750332005312084
288,[Clostridium] paradoxum,2,0.0020750332005312084
289,Mycoplasma leachii,2,0.0020750332005312084
290,Clostridium saccharobutylicum,2,0.0020750332005312084
291,Paenibacillus anaericanus,2,0.0020750332005312084
292,Lactobacillus rogosae,2,0.0020750332005312084
293,Herbaspirillum autotrophicum,2,0.0020750332005312084
294,Bartonella jaculi,2,0.0020750332005312084
295,Cupriavidus respiraculi,2,0.0020750332005312084
296,Pectobacterium polaris,2,0.0020750332005312084
297,Kiloniella antarctica,2,0.0020750332005312084
298,Clostridium pasteurianum,2,0.0020750332005312084
299,Clostridium botulinum,2,0.0020750332005312084
300,Paenibacillus liaoningensis,2,0.0020750332005312084
301,Desulfosporosinus burensis,2,0.0020750332005312084
302,Noviherbaspirillum soli,2,0.0020750332005312084
303,Brevundimonas abyssalis,2,0.0020750332005312084
304,Megasphaera massiliensis,2,0.0020750332005312084
305,Niveispirillum fermenti,2,0.0020750332005312084
306,Leuconostoc lactis,2,0.0020750332005312084
307,Olsenella scatoligenes,2,0.0020750332005312084
308,Streptococcus oralis,2,0.0020750332005312084
309,Streptococcus sanguinis,2,0.0020750332005312084
310,Streptococcus thermophilus,2,0.0020750332005312084
311,Microbacter margulisiae,2,0.0020750332005312084
312,Clostridium swellfunianum,2,0.0020750332005312084
313,Paenibacillus polymyxa,2,0.0020750332005312084
314,Bartonella tribocorum,2,0.0020750332005312084
315,Streptomyces burgazadensis,2,0.0020750332005312084
316,Vibrio mimicus,2,0.0020750332005312084
317,Clostridium luticellarii,2,0.0020750332005312084
318,Bacteroides fluxus,2,0.0020750332005312084
319,Salmonella enterica,2,0.0020750332005312084
320,Rhizobium daejeonense,2,0.0020750332005312084
321,Paenibacillus cineris,2,0.0020750332005312084
322,Alicyclobacillus vulcanalis,2,0.0020750332005312084
323,Prevotella aurantiaca,2,0.0020750332005312084
324,Spiroplasma sabaudiense,2,0.0020750332005312084
325,Phenylobacterium zucineum,2,0.0020750332005312084
326,Spiroplasma helicoides,2,0.0020750332005312084
327,Spiroplasma corruscae,2,0.0020750332005312084
328,Prevotella corporis,2,0.0020750332005312084
329,Mesorhizobium septentrionale,2,0.0020750332005312084
330,Sinorhizobium xinjiangense,2,0.0020750332005312084
331,Porphyromonas asaccharolytica,2,0.0020750332005312084
332,Herbaspirillum lusitanum,2,0.0020750332005312084
333,Spiroplasma apis,2,0.0020750332005312084
334,Paenibacillus faecis,1,0.0010375166002656042
335,Spiroplasma phoeniceum,1,0.0010375166002656042
336,Planktothrix rubescens,1,0.0010375166002656042
337,Ruminococcus faecis,1,0.0010375166002656042
338,Caldicoprobacter oshimai,1,0.0010375166002656042
339,Desulfosporosinus acidiphilus,1,0.0010375166002656042
340,Rhodovulum strictum,1,0.0010375166002656042
341,Propionispira raffinosivorans,1,0.0010375166002656042
342,Sphingobium chungbukense,1,0.0010375166002656042
343,Caenispirillum salinarum,1,0.0010375166002656042
344,Rhizobium sphaerophysae,1,0.0010375166002656042
345,Prevotella scopos,1,0.0010375166002656042
346,[Clostridium] hylemonae,1,0.0010375166002656042
347,Lactobacillus rapi,1,0.0010375166002656042
348,Parabacteroides chinchillae,1,0.0010375166002656042
349,Sphingomonas haloaromaticamans,1,0.0010375166002656042
350,Acidaminococcus fermentans,1,0.0010375166002656042
351,Desulfovibrio idahonensis,1,0.0010375166002656042
352,Paenibacillus apiarius,1,0.0010375166002656042
353,Desulfosporosinus auripigmenti,1,0.0010375166002656042
354,Bradyrhizobium daqingense,1,0.0010375166002656042
355,Lachnoanaerobaculum orale,1,0.0010375166002656042
356,Desulfovibrio legallii,1,0.0010375166002656042
357,Chryseolinea serpens,1,0.0010375166002656042
358,Desulfovibrio litoralis,1,0.0010375166002656042
359,Ochrobactrum tritici,1,0.0010375166002656042
360,Ochrobactrum intermedium,1,0.0010375166002656042
361,Azospirillum doebereinerae,1,0.0010375166002656042
362,Aquamicrobium segne,1,0.0010375166002656042
363,Herbaspirillum frisingense,1,0.0010375166002656042
364,Clostridium akagii,1,0.0010375166002656042
365,Peptoniphilus methioninivorax,1,0.0010375166002656042
366,Sphingobium vulgare,1,0.0010375166002656042
367,Hydrogenoanaerobacterium saccharovorans,1,0.0010375166002656042
368,Sporomusa sphaeroides,1,0.0010375166002656042
369,Clostridium frigidicarnis,1,0.0010375166002656042
370,Desulfotomaculum reducens,1,0.0010375166002656042
371,Clostridium sartagoforme,1,0.0010375166002656042
372,Caulobacter henricii,1,0.0010375166002656042
373,Brevundimonas mediterranea,1,0.0010375166002656042
374,Brevundimonas intermedia,1,0.0010375166002656042
375,Actinobacillus equuli,1,0.0010375166002656042
376,Thermoanaerobacterium calidifontis,1,0.0010375166002656042
377,Paenibacillus tundrae,1,0.0010375166002656042
378,Ochrobactrum anthropi,1,0.0010375166002656042
379,Eubacterium callanderi,1,0.0010375166002656042
380,Mesorhizobium plurifarium,1,0.0010375166002656042
381,Flavobacterium ginsenosidimutans,1,0.0010375166002656042
382,Enterobacter cloacae,1,0.0010375166002656042
383,Anaerostipes butyraticus,1,0.0010375166002656042
384,Mesorhizobium australicum,1,0.0010375166002656042
385,Vibrio campbellii,1,0.0010375166002656042
386,Lactobacillus floricola,1,0.0010375166002656042
387,Citrobacter murliniae,1,0.0010375166002656042
388,Terasakiella pusilla,1,0.0010375166002656042
389,Vibrio cholerae,1,0.0010375166002656042
390,Ochrobactrum daejeonense,1,0.0010375166002656042
391,Desulfomicrobium norvegicum,1,0.0010375166002656042
392,Vagococcus teuberi,1,0.0010375166002656042
393,Prevotella falsenii,1,0.0010375166002656042
394,Caloramator australicus,1,0.0010375166002656042
395,Azospirillum picis,1,0.0010375166002656042
396,Chlamydia abortus,1,0.0010375166002656042
397,Aminobacterium colombiense,1,0.0010375166002656042
398,Brevundimonas olei,1,0.0010375166002656042
399,Brevibacillus choshinensis,1,0.0010375166002656042
400,Delftia acidovorans,1,0.0010375166002656042
401,Desulfitobacterium hafniense,1,0.0010375166002656042
402,Kosakonia oryzae,1,0.0010375166002656042
403,Lactococcus fujiensis,1,0.0010375166002656042
404,Serratia marcescens,1,0.0010375166002656042
405,Orientia tsutsugamushi,1,0.0010375166002656042
406,Bacillus eiseniae,1,0.0010375166002656042
407,Idiomarina marina,1,0.0010375166002656042
408,Desulfonatronum thioautotrophicum,1,0.0010375166002656042
409,Kluyvera ascorbata,1,0.0010375166002656042
410,Phenylobacterium muchangponense,1,0.0010375166002656042
411,Serratia odorifera,1,0.0010375166002656042
412,Capnocytophaga ochracea,1,0.0010375166002656042
413,Clostridium ganghwense,1,0.0010375166002656042
414,Flavobacterium anhuiense,1,0.0010375166002656042
415,Eubacterium limosum,1,0.0010375166002656042
416,Peptoniphilus phoceensis,1,0.0010375166002656042
417,Clostridium guangxiense,1,0.0010375166002656042
418,Alteromonas confluentis,1,0.0010375166002656042
419,Lactobacillus salivarius,1,0.0010375166002656042
420,Lactobacillus ruminis,1,0.0010375166002656042
421,Paenibacillus naphthalenovorans,1,0.0010375166002656042
422,Halofilum ochraceum,1,0.0010375166002656042
423,Paenibacillus turicensis,1,0.0010375166002656042
424,Lactobacillus helveticus,1,0.0010375166002656042
425,Leptotrichia goodfellowii,1,0.0010375166002656042
426,Desulfotomaculum nigrificans,1,0.0010375166002656042
427,Clostridium tetanomorphum,1,0.0010375166002656042
428,Clostridium subterminale,1,0.0010375166002656042
429,[Clostridium] sporosphaeroides,1,0.0010375166002656042
430,Romboutsia lituseburensis,1,0.0010375166002656042
431,Anaerocolumna aminovalerica,1,0.0010375166002656042
432,Cupriavidus campinensis,1,0.0010375166002656042
433,Clostridium sporogenes,1,0.0010375166002656042
434,Clostridium septicum,1,0.0010375166002656042
435,Clostridium neuense,1,0.0010375166002656042
436,Mesorhizobium jarvisii,1,0.0010375166002656042
437,Hathewaya histolytica,1,0.0010375166002656042
438,Clostridium colicanis,1,0.0010375166002656042
439,Sporomusa aerivorans,1,0.0010375166002656042
440,Paenibacillus azotifigens,1,0.0010375166002656042
441,Alicyclobacillus pomorum,1,0.0010375166002656042
442,Ancylothrix terrestris,1,0.0010375166002656042
443,Desulfurobacterium indicum,1,0.0010375166002656042
444,Macrococcus bohemicus,1,0.0010375166002656042
445,Streptococcus himalayensis,1,0.0010375166002656042
446,Negativibacillus massiliensis,1,0.0010375166002656042
447,Eggerthella timonensis,1,0.0010375166002656042
448,Alkaliphilus crotonatoxidans,1,0.0010375166002656042
449,Paludibacter propionicigenes,1,0.0010375166002656042
450,Prevotella paludivivens,1,0.0010375166002656042
451,Erythrobacter arachoides,1,0.0010375166002656042
452,Butyrivibrio hungatei,1,0.0010375166002656042
453,Ornithinibacillus salinisoli,1,0.0010375166002656042
454,Massilia solisilvae,1,0.0010375166002656042
455,Acutalibacter muris,1,0.0010375166002656042
456,Blautia caecimuris,1,0.0010375166002656042
457,Bacteroides caecimuris,1,0.0010375166002656042
458,Streptococcus lutetiensis,1,0.0010375166002656042
459,Clostridium acetobutylicum,1,0.0010375166002656042
460,Brevibacillus borstelensis,1,0.0010375166002656042
461,Clostridium liquoris,1,0.0010375166002656042
462,Altererythrobacter atlanticus,1,0.0010375166002656042
463,Peptoniphilus asaccharolyticus,1,0.0010375166002656042
464,Bordetella trematum,1,0.0010375166002656042
465,Geobacter daltonii,1,0.0010375166002656042
466,Paenibacillus thermophilus,1,0.0010375166002656042
467,Lysobacter sediminicola,1,0.0010375166002656042
468,Caldicoprobacter guelmensis,1,0.0010375166002656042
469,Kosakonia sacchari,1,0.0010375166002656042
470,Fodinicurvata fenggangensis,1,0.0010375166002656042
471,Gluconacetobacter johannae,1,0.0010375166002656042
472,Romboutsia ilealis,1,0.0010375166002656042
473,Pelotomaculum thermopropionicum,1,0.0010375166002656042
474,Coprobacter fastidiosus,1,0.0010375166002656042
475,Devosia lucknowensis,1,0.0010375166002656042
476,Thermanaerovibrio velox,1,0.0010375166002656042
477,Pelosinus defluvii,1,0.0010375166002656042
478,Anaerostipes caccae,1,0.0010375166002656042
479,Acetobacter peroxydans,1,0.0010375166002656042
480,Veillonella ratti,1,0.0010375166002656042
481,Desulfofarcimen intricatum,1,0.0010375166002656042
482,Thalassospira mesophila,1,0.0010375166002656042
483,Bacillus smithii,1,0.0010375166002656042
484,Intestinimonas butyriciproducens,1,0.0010375166002656042
485,Clostridium algifaecis,1,0.0010375166002656042
486,Desulfovibrio mexicanus,1,0.0010375166002656042
487,Bacillus badius,1,0.0010375166002656042
488,Flintibacter butyricus,1,0.0010375166002656042
489,Leuconostoc rapi,1,0.0010375166002656042
490,Sphingobium xanthum,1,0.0010375166002656042
491,Acidobacterium ailaaui,1,0.0010375166002656042
492,Atopobium parvulum,1,0.0010375166002656042
493,Romboutsia sedimentorum,1,0.0010375166002656042
494,Streptococcus saliviloxodontae,1,0.0010375166002656042
495,Streptococcus iniae,1,0.0010375166002656042
496,Ercella succinigenes,1,0.0010375166002656042
497,Dethiosulfovibrio acidaminovorans,1,0.0010375166002656042
498,Dethiosulfovibrio russensis,1,0.0010375166002656042
499,Citrobacter youngae,1,0.0010375166002656042
500,Paenibacillus sophorae,1,0.0010375166002656042
501,Clostridium bowmanii,1,0.0010375166002656042
502,Streptococcus gordonii,1,0.0010375166002656042
503,Paenibacillus dendritiformis,1,0.0010375166002656042
504,Clostridium frigoris,1,0.0010375166002656042
505,Syntrophomonas bryantii,1,0.0010375166002656042
506,Parvularcula bermudensis,1,0.0010375166002656042
507,Paenibacillus nanensis,1,0.0010375166002656042
508,Rhizobium pseudoryzae,1,0.0010375166002656042
509,Bacteroides salanitronis,1,0.0010375166002656042
510,[Clostridium] populeti,1,0.0010375166002656042
511,Paenibacillus sonchi,1,0.0010375166002656042
512,Desulfotomaculum defluvii,1,0.0010375166002656042
513,Desulfitobacterium dehalogenans,1,0.0010375166002656042
514,Anaerotignum neopropionicum,1,0.0010375166002656042
515,Clostridium homopropionicum,1,0.0010375166002656042
516,Clostridium felsineum,1,0.0010375166002656042
517,Rhizobacter fulvus,1,0.0010375166002656042
518,Prevotella stercorea,1,0.0010375166002656042
519,Clostridium tagluense,1,0.0010375166002656042
520,Ehrlichia muris,1,0.0010375166002656042
521,Rickettsia sibirica,1,0.0010375166002656042
522,Citrobacter amalonaticus,1,0.0010375166002656042
523,Xenorhabdus stockiae,1,0.0010375166002656042
524,Polynucleobacter cosmopolitanus,1,0.0010375166002656042
525,Sneathiella chinensis,1,0.0010375166002656042
526,[Clostridium] glycyrrhizinilyticum,1,0.0010375166002656042
527,Pelosinus propionicus,1,0.0010375166002656042
528,[Eubacterium] eligens,1,0.0010375166002656042
529,Anaeroplasma bactoclasticum,1,0.0010375166002656042
530,Clostridium moniliforme,1,0.0010375166002656042
531,Sulfurospirillum barnesii,1,0.0010375166002656042
532,Brucella microti,1,0.0010375166002656042
533,Flavobacterium resistens,1,0.0010375166002656042
534,Enterococcus dispar,1,0.0010375166002656042
535,Salegentibacter salarius,1,0.0010375166002656042
536,Acetobacter aceti,1,0.0010375166002656042
537,Paenibacillus ginsengihumi,1,0.0010375166002656042
538,Anaerobranca horikoshii,1,0.0010375166002656042
539,Nitrosomonas oligotropha,1,0.0010375166002656042
540,Mucilaginibacter paludis,1,0.0010375166002656042
541,Desulfovibrio termitidis,1,0.0010375166002656042
542,Marinobacterium rhizophilum,1,0.0010375166002656042
